DEBUG 2026-03-22 21:43:20,314 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=7.0.0.0, Culture=neutral, PublicKeyToken=null
WARN  2026-03-22 21:43:37,541 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'AdminCollected' on entity type 'ImportBatch'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,549 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'DiscretionaryCollected' on entity type 'ImportBatch'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,563 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'InterestCollected' on entity type 'ImportBatch'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,574 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'MandatoryCollected' on entity type 'ImportBatch'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,583 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'PenaltyCollected' on entity type 'ImportBatch'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,591 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'RebateCollected' on entity type 'ImportBatch'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,607 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'AdminAmount' on entity type 'LeviesRecon'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,616 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GrantAmount' on entity type 'LeviesRecon'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,626 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GrantAmount2' on entity type 'LeviesRecon'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,634 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'InterestAmount' on entity type 'LeviesRecon'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,644 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'InterestAmount2' on entity type 'LeviesRecon'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,652 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'PenaltyAmount' on entity type 'LeviesRecon'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,663 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'AdminAmount' on entity type 'LevyFileDetails'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,672 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'DhetAmount' on entity type 'LevyFileDetails'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,683 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GrantAmount' on entity type 'LevyFileDetails'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,691 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GrantAmount2' on entity type 'LevyFileDetails'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,699 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'InterestAmount' on entity type 'LevyFileDetails'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,708 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'OutstandingDebt' on entity type 'LevyFileDetails'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,715 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'PenaltyAmount' on entity type 'LevyFileDetails'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,722 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_YEAR' on entity type 'MandatoryBankDetails'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,730 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'DEBT_OUTSTANDING_AMOUNT' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,741 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'FINANCIAL_YEAR' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,751 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_A' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,762 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_A_APPROVED' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,775 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_A_DECLINED' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,783 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_A_OVERRIDDEN_AMOUNT_DIFF' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,799 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_A_SWEPT' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,813 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_B' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,824 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_B_APPROVED' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,834 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_B_DECLINED' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
WARN  2026-03-22 21:43:37,844 [1    ] oft.EntityFrameworkCore.Model.Validation - No store type was specified for the decimal property 'GRANT_B_OVERRIDDEN_AMOUNT_DIFF' on entity type 'LEVY_PAYMENTS'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
